"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-14","3.58","0.00","0.0","24.0","-11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-15","4.03","0.00","0.0","24.0","-10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-16","1.34","0.00","0.1","22.8","-3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-17","0.45","0.00","0.0","22.0","9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-18","1.57","0.00","0.0","22.0","24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-19","3.36","0.00","0.0","22.0","23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-20","4.03","0.00","0.0","20.9","29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-21","1.12","0.01","0.1","20.9","17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-22","5.14","0.00","0.0","20.9","11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-23","2.91","0.00","0.2","20.9","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-24","2.46","0.00","0.0","20.9","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-25","2.01","0.00","0.0","20.9","3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-26","2.24","0.00","0.0","20.9","6"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-27","1.12","0.00","0.0","20.9","0"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-28","0.00","0.00","0.0","20.9","-7"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-29","0.89","0.00","0.0","20.9","5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-01","4.47","0.21","5.7","20.9","15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-02","2.91","0.05","0.7","26.0","3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-03","1.57","0.00","0.1","26.0","-6"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-04","0.89","0.00","0.0","26.0","-10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-05","1.34","0.00","0.0","26.0","-4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-06","0.89","0.00","0.0","26.0","7"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-07","2.46","0.01","0.2","26.0","13"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-08","3.13","0.03","0.5","24.0","22"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-09","3.58","0.03","0.5","24.0","10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-10","4.47","0.00","0.0","24.0","2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-11","0.67","0.00","0.0","24.0","1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-12","1.79","0.00","0.0","24.0","9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-13","2.91","0.00","0.0","24.0","24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-14","1.79","0.00","0.0","24.0","24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-15","3.36","0.03","0.6","24.0","33"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-16","4.25","0.00","0.1","24.0","33"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-17","3.80","0.00","0.0","24.0","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-18","5.37","0.00","0.0","24.0","36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-19","4.70","0.08","1.0","25.2","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-20","12.08","0.04","1.0","27.2","38"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-21","5.59","0.07","1.3","24.0","34"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-22","14.32","0.04","1.4","26.0","29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-23","6.71","0.62","9.1","31.9","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-24","10.29","0.00","0.0","31.1","37"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-25","6.71","0.38","5.3","31.1","36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-26","12.08","0.00","0.0","29.1","30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-27","12.08","0.00","0.0","29.1","14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-28","10.96","0.00","0.0","29.1","20"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-29","8.28","0.00","0.0","29.1","19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-30","6.93","0.00","0.0","28.0","27"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-03-31","6.04","0.00","0.0","28.0","27"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-01","3.36","0.00","0.0","28.0","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-02","1.12","0.00","0.0","28.0","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-03","3.13","0.04","0.4","28.0","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-04","2.68","0.39","2.8","28.0","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-05","10.51","0.06","0.6","29.9","36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-06","9.84","0.05","0.5","28.0","23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-07","3.80","0.00","0.0","28.0","26"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-08","4.92","0.00","0.0","28.0","31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-09","6.93","0.00","0.0","28.0","25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-10","3.58","0.16","3.6","28.0","37"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-11","2.24","0.00","0.0","31.1","47"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-12","1.57","0.00","0.0","28.0","51"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-13","5.59","0.08","0.0","27.2","41"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-14","3.58","0.00","0.0","22.8","52"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-15","2.01","0.03","0.0","20.9","54"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-16","6.71","0.07","0.0","18.9","45"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-17","0.67","0.01","0.0","11.0","48"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-18","1.12","0.10","0.0","11.0","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-19","1.79","0.10","0.0","9.1","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-20","1.79","0.06","0.0","5.9","44"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-21","3.58","0.12","0.0","5.1","43"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-22","4.47","0.00","0.0","3.9","45"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-23","5.14","0.00","0.0","3.1","45"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-24","10.96","0.00","0.0","1.2","37"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-25","9.40","0.00","0.0","0.0","39"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-26","5.14","0.00","0.0","0.0","47"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-27","5.37","0.00","0.0","0.0","47"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-28","7.38","0.00","0.0","0.0","47"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-29","12.97","0.00","0.0","0.0","39"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-04-30","11.41","0.00","0.0","0.0","44"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-01","6.04","0.00","0.0","0.0","52"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-02","7.61","0.00","0.0","0.0","52"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-03","13.65","0.00","0.0","0.0","52"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-04","6.93","0.00","0.0","0.0","62"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-05","3.36","0.00","0.0","0.0","62"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-06","4.70","0.00","0.0","0.0","64"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-07","4.47","0.00","0.0","0.0","69"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-08","7.38","0.00","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-09","3.80","0.00","0.0","0.0","74"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-10","6.49","0.00","0.0","0.0","82"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-11","6.26","0.00","0.0","0.0","80"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-12","5.82","0.01","0.0","0.0","60"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-13","15.21","0.00","0.0","0.0","60"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-14","11.63","0.00","0.0","0.0","60"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-15","7.38","0.00","0.0","0.0","67"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-16","11.86","0.00","0.0","0.0","58"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-17","8.72","0.00","0.0","0.0","56"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-18","11.86","0.00","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-19","10.96","0.00","0.0","0.0","66"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-20","5.82","0.00","0.0","0.0","67"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-21","4.25","0.00","0.0","0.0","70"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-22","5.59","0.00","0.0","0.0","67"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-23","3.80","0.00","0.0","0.0","73"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-24","2.24","0.01","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-25","6.26","0.08","0.0","0.0","57"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-26","5.82","0.00","0.0","0.0","62"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-27","2.68","0.00","0.0","0.0","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-28","5.82","0.00","0.0","0.0","73"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-29","6.49","0.00","0.0","0.0","78"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-30","8.95","0.00","0.0","0.0","79"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-05-31","5.82","0.39","0.0","0.0","75"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-01","2.91","0.19","0.0","0.0","71"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-02","5.14","0.00","0.0","0.0","67"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-03","4.47","0.03","0.0","0.0","61"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-04","3.58","0.00","0.0","0.0","73"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-05","4.70","0.00","0.0","0.0","72"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-06","5.14","0.00","0.0","0.0","71"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-07","3.58","0.00","0.0","0.0","74"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-08","4.25","0.00","0.0","0.0","74"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-09","3.58","0.00","0.0","0.0","75"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-10","4.25","0.00","0.0","0.0","78"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-11","4.03","0.00","0.0","0.0","74"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-12","4.70","0.00","0.0","0.0","75"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-13","3.58","0.00","0.0","0.0","80"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-14","2.68","0.11","0.0","0.0","67"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-15","4.03","0.09","0.0","0.0","77"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-16","2.68","0.00","0.0","0.0","77"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-17","4.47","0.00","0.0","0.0","76"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-18","4.25","0.07","0.0","0.0","77"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-19","3.80","0.47","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-20","4.47","0.54","0.0","0.0","74"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-21","6.04","1.13","0.0","0.0","59"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-22","6.71","0.03","0.0","0.0","53"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-23","6.71","0.02","0.0","0.0","61"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-24","4.70","0.15","0.0","0.0","64"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-25","3.80","0.00","0.0","0.0","69"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-26","5.37","0.02","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-27","4.70","0.00","0.0","0.0","71"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-28","5.37","0.04","0.0","0.0","67"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-29","5.37","0.03","0.0","0.0","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-06-30","4.47","0.17","0.0","0.0","57"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-01","2.01","0.00","0.0","0.0","64"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-02","3.13","0.00","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-03","3.80","0.00","0.0","0.0","72"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-04","4.70","0.00","0.0","0.0","76"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-05","4.25","0.00","0.0","0.0","76"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-06","2.91","0.00","0.0","0.0","75"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-07","6.71","0.00","0.0","0.0","76"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-08","5.59","0.00","0.0","0.0","67"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-09","3.58","0.47","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-10","7.61","0.02","0.0","0.0","70"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-11","3.58","0.00","0.0","0.0","72"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-12","4.92","0.00","0.0","0.0","73"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-13","4.92","0.63","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-14","3.80","0.05","0.0","0.0","73"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-15","5.59","0.00","0.0","0.0","75"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-16","2.68","0.25","0.0","0.0","69"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-17","5.37","0.03","0.0","0.0","70"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-18","4.70","0.14","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-19","4.47","0.02","0.0","0.0","74"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-20","3.80","0.28","0.0","0.0","73"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-21","9.17","0.09","0.0","0.0","61"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-22","3.36","0.13","0.0","0.0","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-23","3.36","0.00","0.0","0.0","69"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-24","4.70","0.01","0.0","0.0","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-25","2.24","0.07","0.0","0.0","67"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-26","4.25","0.00","0.0","0.0","69"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-27","3.80","0.12","0.0","0.0","60"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-28","4.25","0.00","0.0","0.0","62"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-29","3.36","0.00","0.0","0.0","70"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-30","3.58","0.00","0.0","0.0","79"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-07-31","2.46","0.00","0.0","0.0","78"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-01","2.68","0.12","0.0","0.0","79"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-02","6.26","0.36","0.0","0.0","69"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-03","4.70","0.74","0.0","0.0","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-04","2.91","0.01","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-05","3.13","0.00","0.0","0.0","73"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-06","2.91","0.00","0.0","0.0","74"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-07","5.14","0.00","0.0","0.0","71"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-08","4.03","0.00","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-09","4.25","0.03","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-10","6.49","0.02","0.0","0.0","64"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-11","2.91","0.02","0.0","0.0","64"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-12","3.13","0.28","0.0","0.0","66"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-13","2.46","0.00","0.0","0.0","71"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-14","3.36","0.00","0.0","0.0","73"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-15","5.14","0.00","0.0","0.0","72"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-16","5.59","0.00","0.0","0.0","73"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-17","4.92","0.00","0.0","0.0","72"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-18","2.91","0.00","0.0","0.0","76"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-19","3.58","0.00","0.0","0.0","75"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-20","2.24","0.02","0.0","0.0","73"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-21","2.24","0.01","0.0","0.0","73"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-22","3.80","0.00","0.0","0.0","76"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-23","2.46","0.16","0.0","0.0","72"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-24","2.91","0.01","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-25","1.57","0.29","0.0","0.0","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-26","1.79","0.02","0.0","0.0","60"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-27","4.25","0.01","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-28","1.79","0.02","0.0","0.0","62"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-29","4.03","0.00","0.0","0.0","67"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-30","6.26","0.00","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-08-31","3.36","0.00","0.0","0.0","67"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-01","3.36","0.02","0.0","0.0","64"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-02","4.47","0.01","0.0","0.0","59"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-03","3.58","0.01","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-04","5.37","0.04","0.0","0.0","52"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-05","3.13","0.02","0.0","0.0","51"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-06","6.93","0.02","0.0","0.0","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-07","4.47","0.13","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-08","2.91","0.39","0.0","0.0","54"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-09","6.04","0.17","0.0","0.0","51"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-10","6.26","0.00","0.0","0.0","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-11","6.04","0.00","0.0","0.0","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-12","2.91","0.00","0.0","0.0","57"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-13","1.79","0.00","0.0","0.0","59"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-14","3.36","0.00","0.0","0.0","53"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-15","4.03","0.04","0.0","0.0","64"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-16","3.58","0.02","0.0","0.0","58"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-17","5.59","0.03","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-18","4.92","0.01","0.0","0.0","56"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-19","2.24","0.12","0.0","0.0","53"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-20","1.34","0.00","0.0","0.0","52"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-21","2.24","0.00","0.0","0.0","55"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-22","2.91","0.00","0.0","0.0","58"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-23","7.61","0.03","0.0","0.0","54"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-24","3.36","0.11","0.0","0.0","42"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-25","0.67","0.04","0.0","0.0","45"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-26","3.13","0.00","0.0","0.0","55"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-27","9.17","0.00","0.0","0.0","59"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-09-28","3.13","0.00","0.0","0.0","54"
